,id,name,reviews.rating,reviews.text,reviews.title,subjectivity,polarity,review_analysis
3828,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Works just as well as Duracell - just half the price,Five Stars,0.1666666666666666,-0.1666666666666666,Negative
3829,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Works just as well as name brands if not better.,Five Stars,0.5,-0.25,Negative
3830,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Works just as well as other batteries and for less money.,Five Stars,0.2208333333333333,-0.1458333333333333,Negative
3846,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Works well and lasts just as long as big name batteries!,Five Stars,0.25,-0.025,Negative
3867,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,You can't beat the price! Lasts as long if not longer than national brands! This is my second order!,Five Stars,0.2,-0.03125,Negative
3868,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,You can't go wrong buying 48 double A batteries for 13 bucks.,Five Stars,0.45,-0.25,Negative
3869,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,You can't go wrong for the price!,Five Stars,0.9,-0.625,Negative
3874,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),3,For some reason none of these batteries worked. Not sure what was wrong this time. I've bought them before and had no problems. Luckily amazon took it back without a problem,For some reason none of these batteries worked. Not ...,0.6555555555555556,-0.1041666666666666,Negative
3875,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,For the price you can't beat these. I have never had any issues with them. They last long and work well.,For the price you can't beat these. I have ...,0.2333333333333333,-0.025,Negative
3881,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Found these here before Christmas, and decided to order for our children's toys that required batteries. Can't beat the price for the amount you get, they work as expected, and long lasting. In my opinion the box they come in is extremely convenient compared to other battery packaging.","Found these here before Christmas, and decided to order ...",0.4349999999999999,-0.08,Negative
3895,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,as expected,Four Stars,0.4,-0.1,Negative
3896,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,As expected,Four Stars,0.4,-0.1,Negative
3897,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,as expected,Four Stars,0.4,-0.1,Negative
3899,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Average not that long lasting,Four Stars,0.2666666666666666,-0.0666666666666666,Negative
3907,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Batteries work as expected.,Four Stars,0.4,-0.1,Negative
3911,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Can't go wrong at 21 cents appease,Four Stars,0.9,-0.5,Negative
3912,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Comparable to other brands.,Four Stars,0.375,-0.125,Negative
3922,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,didn't seem to last very long.,Four Stars,0.2933333333333333,-0.0325,Negative
3929,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Exactly what I expected. They seem to last just as long as any other brand.,Four Stars,0.2983333333333333,-0.005,Negative
4079,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Have not had him long enough to evaluates 0,Four Stars,0.45,-0.025,Negative
4085,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,hope they last long,Four Stars,0.2333333333333333,-0.025,Negative
4096,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,I was skeptical of the basics notation but they do the job!,Four Stars,0.5,-0.625,Negative
4100,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,It can use for a long time.,Four Stars,0.4,-0.05,Negative
4113,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,last a long time,Four Stars,0.2333333333333333,-0.025,Negative
4116,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,like the convent package will see how long these last,Four Stars,0.2333333333333333,-0.025,Negative
4118,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Long backup.,Four Stars,0.4,-0.05,Negative
4125,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,No issues. Long lasting,Four Stars,0.2,-0.025,Negative
4129,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"not Great, not bad for the price",Four Stars,0.7083333333333333,-0.025,Negative
4131,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Not sure what I can say about batteries,Four Stars,0.8888888888888888,-0.25,Negative
4171,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Seem to be comparable to other alkalines,Four Stars,0.375,-0.125,Negative
4175,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Seem to last a long time,Four Stars,0.2333333333333333,-0.025,Negative
4177,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"Seem to last as long as the well known brands for a lower price, I will purchase again",Four Stars,0.2333333333333333,-0.025,Negative
4178,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"seem to last just as long as others, maybe just a little less",Four Stars,0.2583333333333333,-0.1010416666666666,Negative
4179,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Seem to run down a little fast in things like Xbox controllers and other electronics.,Four Stars,0.4409722222222222,-0.0670138888888888,Negative
4196,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,So they are batterues as described - should be enough for a long time.,Four Stars,0.45,-0.025,Negative
4197,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"Some of the batteries were already dead, but not all of them.",Four Stars,0.4,-0.2,Negative
4201,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"The batteries are fine, but the fact it defaults to a subscription sale is rally wrong, IMHO.",Four Stars,0.7,-0.0416666666666666,Negative
4209,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,These batteries hold their charge rather well. I find them comparable to the other brands I use.,Four Stars,0.375,-0.125,Negative
4211,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"These don't seem to last *quite* as long as Energizer or Duracell, but they are cheaper.",Four Stars,0.2333333333333333,-0.025,Negative
4225,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"They do not last as long as Duracell, but does the job for a while.",Four Stars,0.2333333333333333,-0.025,Negative
4229,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,They seem to work well. I have not tried to determine how long they last.,Four Stars,0.2333333333333333,-0.025,Negative
4231,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,They work as expected.,Four Stars,0.4,-0.1,Negative
4232,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"They work but don't last too long. Can't complain though. I wanted batteries, and I received batteries. *yay*",Four Stars,0.2333333333333333,-0.025,Negative
4257,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,when you use a few items you need a bundle of batteries,Four Stars,0.1,-0.2,Negative
4273,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Worked as expected.,Four Stars,0.4,-0.1,Negative
4277,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,works as expected,Four Stars,0.4,-0.1,Negative
4278,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,works as expected.,Four Stars,0.4,-0.1,Negative
4284,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Works like all of the other brand names.,Four Stars,0.375,-0.125,Negative
4295,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"When you buy bulk batteries normally you open a box and have a bunch of batteries. With amazons frustration free packaging you open a cardboard box and find pain, hardship and loathing. I sprained a wrist trying to get the batteries out of the individual 4 pack space age metal plastic wrapping. It's terrible. It's also the first amazon product I didn't like. The first terribly packaged amazon product I've ever seen.",Frustration filled packaging.,0.6129629629629629,-0.1055555555555555,Negative
4296,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"Never again will I purchase this. The outer cardboard box is frustration-free, but the batteries are tightly shrink-wrapped in groups of four. You need to cut into the wrap to begin to separate the batteries, pull them apart, then cut a little slice into the wrap around each battery. Then figure out how to pull each battery out of its little, plastic strait-jacket.Even if these batteries function well, the hassle of unwrapping them (12 shrink-wrapped sets of four batteries) isn't worth any cost savings.",Frustration-FULL inner packaging. Not worth the hassle.,0.3464285714285714,-0.0633928571428571,Negative
4304,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"When I purchased the Fire Stick, these batteries were included. In less than three weeks they were dead and had to be replaced. The batteries for the Fire Stick are used only in the remote, so it is not as though they got much use! I would never recommend such a garbage product.",garbage,0.3944444444444444,-0.0361111111111111,Negative
4314,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,Don't last very long,Get the big name ones,0.2933333333333333,-0.0325,Negative
4326,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Can not complain, they arrived on time, I'm not expecting them to last too long, but I needed batteries for some toys, so.",Go for it.,0.2333333333333333,-0.025,Negative
4328,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Found no difference from brand name batteries. Lasts just as long, easier to manage packaging, and it's almost one third of the price.",go to batteries from now on,0.2,-0.025,Negative
4329,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),3,There batteries do not last as long as Sam's or Costco brand batteries.,Go with the warehouse brands,0.2333333333333333,-0.025,Negative
4349,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,JUST AS EXPECTED,GOOD,0.4,-0.1,Negative
4401,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I buy Amazon Bacic batteries all the time. They last just as long as the leading competitors.,Good batteries,0.2333333333333333,-0.025,Negative
4405,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"No complaints, seem to work as well as other brands",Good batteries,0.375,-0.125,Negative
4425,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Work like my other batteries,Good batteries,0.375,-0.125,Negative
4461,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I was expecting less performance giving that these are the cheapest batteries I can find but I'm pleasantly surprised with the life of these batteries.,"Good Batteries, Better Deal",0.4833333333333333,-0.0333333333333333,Negative
4468,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"These batteries work just as well as any name brand, and at a really nice price point. The thing I like most is that they come in a box, not that impossible plastic packaging that slices your finger open if you look at the wrong way.","Good batteries, good price.",0.78,-0.0133333333333333,Negative
4478,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These seem to last as long as the name brand batteries I used to use in my remotes so I'll be buying them again.,Good Batteries!,0.2333333333333333,-0.025,Negative
4499,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,The batteries perform well for everyday use.,Good Battery,0.6,-0.2,Negative
4514,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),3,"I have not had them long but they seem to be doing the job that is required. I will check back in later to discuss battery life if I remember. I will say, that I could have found batteries a bit cheaper around town and on the internet so I probably will not buy these again for this reason.","Good but there are cheaper, high quality batteries available",0.1333333333333333,-0.0166666666666666,Negative
4532,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These batteries work as well and as long as any other that I have purchased.,Good buy,0.3875,-0.0875,Negative
4535,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,They work as expected. They last at least as long as other brands and are less expensive.,Good Buy,0.344047619047619,-0.1773809523809524,Negative
4537,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They work well and a lot less costly when purchased in this way.,Good buy,0.0666666666666666,-0.1666666666666666,Negative
4540,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Will give it 5 stars because of the price. I will update later if batteries do not last long. Looking for technical info sorry, that is not me.",Good buy,0.3133333333333333,-0.11,Negative
4563,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I use these in every thing in the house. They last just as long as the name brand batties.,Good deal,0.2333333333333333,-0.025,Negative
4564,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Inexpensive, and they last as long as the pricey ones. I wish Amazon had a bigger pack of assorted batteries.",Good Deal,0.3222222222222222,-0.0166666666666666,Negative
4605,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Long lasting batteries for my deer cam, compare to name brand batteries for way less money.",Good for deer cam,0.1555555555555555,-0.0722222222222222,Negative
4606,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,They don't last as long as name brands. You save money ...that's all.,Good for emergencies.,0.2333333333333333,-0.025,Negative
4619,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Appear to last as long or longer than others.,"Good for the price,",0.2333333333333333,-0.025,Negative
4623,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"AAA batteries, for generic batteries these seem to last a long time.",Good inexpensive batteries,0.1555555555555555,-0.0166666666666666,Negative
4629,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,They last a long time.,Good Lifespan,0.2333333333333333,-0.025,Negative
4631,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Bought these for little race cars for my grandson. He goes through those batteries like crazy! So I thought I'd try the Amazon basics ones. Why not Great price! I have not been disappointed.,Good little batteries at a great price!,0.725,-0.546875,Negative
4637,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"They work as expected. Not as long of life as other batteries, but for the price they work well. I just use them for flashlights and remotes and bike lights.",Good not great,0.3916666666666666,-0.0916666666666666,Negative
4657,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),3,Not tested so I'm not sure of quality,Good price,0.8888888888888888,-0.25,Negative
4664,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Decent batteries. Seem like they do not last as long as Duracell or other brands.,Good price but not the best batteries,0.3770833333333333,-0.0020833333333333,Negative
4670,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Work just like any other batteries, except they're cheaper!",Good price for amount given.,0.375,-0.15625,Negative
4672,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,They die a little faster than expected but hey their batteries when you need them,Good price for the amount given,0.45,-0.14375,Negative
